ID,CPR,name,phone,age,CD4,sex
16629,0409385408,Markvar Wallumsgaard,87961167,54,409,2
22006,1202262315,Markvard Cripps,52185319,54,583,2
27762,1505306606,Markvard Hillemand,77402836,34,485,2
22882,0503038006,Markvard Marie,94755642,30,411,2
27566,0603747495,Marlene Kjøbmand,59269487,39,513,1
25114,0511481753,Marne Iversen,88681557,33,357,1
26944,3012757833,Marni Imer,92714604,40,742,2
30651,2808505679,Marni Lindberg,12806974,38,679,2
16820,3109823579,Marni Thomassen,23168163,38,371,2
30820,2408602796,Marnie Yde,61579135,66,747,1
15487,0510163135,Marno Storgaard,37861227,53,588,2
24790,1705587683,Marta Malle,61773878,33,412,1
24361,1011890957,Marte Strøh,46402965,43,523,1
30564,1707692211,Marthen Bertram,21122464,37,365,2
21042,2112898678,Marthin Bauditz,84154608,85,484,2
16340,0901635687,Marthinus Brandi,37550263,47,578,2
31141,2301347016,Marthinus Lemming,46019004,21,354,2
12957,1601445585,Marti Gammelgaard,43095766,54,369,2
15911,0701678271,Martin Hovborg,21314056,40,463,2
16618,1912431446,Martin Stefansen,29378427,18,511,2
23534,0109846245,Martina Dragon,40367440,45,522,1
22205,2112677772,Martinez Brown,67234852,28,408,2
16428,0905603909,Martinius Hansdatter,83735688,57,395,2
27160,1609790111,Martinius Høyland,19684760,44,358,2
29544,0204853610,Martinius Søndergaard,33131777,52,474,2
10413,3009711714,Martinus Bohsen,28028528,50,642,2
20173,0808966046,Martti Morch,83393792,40,384,2
28433,1609385235,Martti Telge,11694669,41,615,2
25614,1010371849,Marty Dyg,50401380,24,623,2
26161,0211767496,Marty Kyndbo,82958291,28,756,2
29968,1601245146,Marty Sandal,88177343,12,546,2
13262,0910655367,Marvin Grønkjær,86003854,32,535,2
26400,0805929026,Marx Dougley,10029305,47,324,2
25875,0202724530,Maryan Lindskog,86623631,46,518,1
10353,0308313497,Maryanna Stefansen,31971303,31,493,1
16751,0109490645,Maryanne Spindler,72329295,54,422,1
11258,1305251924,Maryette Stadager,96529323,28,497,1
23470,2307168333,Mass Lauritsen,81159795,31,625,2
14644,0310512581,Matfus Kilde,29677544,41,668,2
27166,1708912024,Matfus Madsen,76727934,49,324,2
11705,1001190708,Mathfus Damschneider,42360944,53,772,2
27865,0602639432,Mathfus Skougaard,81354052,41,564,2
19132,0706314534,Mathias Bjørsvik,81503015,35,567,2
16536,1011030234,Mathies Malle,22539490,23,467,2
31483,2108032181,Mathies Ostersen,84761808,53,564,2
17996,1708882531,Mathina Ousen,82953898,33,468,1
29280,2210600293,Mathinus Emborg,67999935,54,524,2
12649,1703912433,Mathinus Mouritsen,90163261,26,383,2
29541,1409301417,Matias Jacobsdatter,70634255,46,302,2
27181,2302953522,Matis Axelsdatter,15998345,47,454,2
30464,0209669325,Matis Heitmann,54160068,44,595,2
31408,2305341453,Mats Bruusgaard,10119323,64,346,2
25328,3105918563,Mats Germandsen,51959539,36,488,2
27038,0702701128,Mats Lyse,14761698,60,410,2
24072,0110101141,Mats Steinmeier,63889719,33,310,2
16140,3108041149,Matthfus Lunhøft,93815784,19,555,2
24967,0108905386,Matthias Clod,60279798,33,615,2
17086,0206596018,Matthies Bragg,85183364,64,414,2
24114,0407753290,Matthies Robinson,32685721,33,560,2
23786,2305926320,Matthis Schjermer,94083379,23,318,2
30604,0509249477,Matthæus Lundsgaard,72100973,29,608,2
15150,1803101080,Matti Klein,57203407,49,419,2
28089,2501865640,Matti Sivertsen,40758176,51,681,2
21007,1112118401,Mattias Solgaard,29159629,28,410,2
17713,1405693044,Mattis Bitsch,99738370,41,348,2
24304,0901362117,Mattis Evavold,63827625,31,358,2
29612,0205697478,Mattis Feld,70839586,40,416,2
24169,2709551592,Matts Hansøn,73251689,24,497,2
18632,0405220836,Matts Petterson,32780822,33,759,2
24778,1607285028,Matts Sørendatter,64416603,67,660,2
29916,2701005408,Mattæus Øhlenschlæger,36306055,51,421,2
20384,0805749891,Matæus Horsager,25370282,50,333,2
30158,1507431424,Matæus Kold,63468377,44,526,2
19223,3105380389,Matæus Smit,10006574,65,596,2
21183,1612653392,Maud Lucht,72797915,45,341,1
29296,2803325909,Mauri Sommer,24326320,43,451,2
16105,2312169102,Maurice Engelund,46707955,33,452,2
25628,1808512980,Maurice Graversen,18341491,44,728,2
29309,1410689590,Maurice Korz,31857410,16,682,2
20303,2201132100,Maurits Heinzelmann,33385447,34,322,2
27708,2001350836,Mauritz Chrestensen,56987431,34,599,2
10093,2005095361,Mauritz Lindberg,27095989,37,618,2
25932,0407914953,Mauritz Muusmand,54068519,33,631,2
28736,2702729114,Max Borgen,45339518,39,516,2
31515,2006488012,Maxim Morch,72820306,45,320,2
19868,0205339495,Maxim Nørby,56772913,66,457,2
28654,0504729792,Maxim Pjendgaard,79350555,47,300,2
18935,3004149660,Maxim Schjellerup,62465150,13,718,2
11767,0209785859,Maxime Lundum,59576402,23,379,2
20074,2710984579,Maxime Therkelsdatter,78247839,52,332,2
21441,1209826955,Maximilian Baungaard,76037346,36,546,2
18833,2211160766,Maximilian Husmann,71660086,58,407,2
17232,1102226779,Maximillian Frandsdatter,81659574,60,508,2
17018,2511916563,Maximillian Madssdatter,97198916,67,591,2
24409,0704565010,Mechela Danielsdatter,43358246,33,691,1
26493,0606249148,Mecka Guldberg,83390063,48,738,1
14988,1505629731,Medea Plumb,69012591,59,392,1
17287,2703997981,Medina Moen,61775620,59,341,1
31641,2606585447,Meeri Ørnholt,75535994,66,535,1
13606,2609222388,Megan Dupont,20011107,54,321,1
18930,0408144512,Meiken Nisdatter,95760038,52,321,1
17660,1201987188,Meikey Nim,89169646,50,491,2
22312,2612989543,Meiner Erichsen,39752608,48,652,2
11709,2312942590,Meinert Arensby,33801240,66,473,2
17679,1902810011,Meinert Dürr,72823488,27,457,2
13593,1608289165,Meinhard Nyman,68665495,44,668,2
30037,2810540836,Meino Gallagher,80414063,53,581,2
29666,1511156258,Meino Ovren,72291027,48,665,2
13678,1802468191,Meino Therkilsdatter,36383979,38,572,2
26882,2211949244,Meir Bach-Petersen,10656587,82,518,2
16252,0909909480,Meir Hamburg,78290062,38,384,2
29486,0609206721,Meir Østergaard,83437930,49,449,2
16855,1206965963,Mejner Lundorph,96610218,65,744,2
15974,1311181641,Mejner Winther,63268615,28,567,2
31021,0211404774,Melchior Gierlef,97557840,62,518,2
23919,0602233516,Melchior Høyer,57072684,55,755,2
30551,0705830406,Melike Hattens,83884953,34,658,1
25995,0706149048,Melike Skanderup,23549732,53,350,1
28565,1907841758,Melina Bennedsdatter,90686684,22,567,1
22845,3004839646,Melkior Lasdatter,92433484,65,501,2
13541,0706334241,Mellanie Lind,67316920,31,374,1
25488,2704789325,Melvin Bendtsen,72936705,47,587,2
25619,1207440845,Melvin Mouritsen,36623414,52,643,2
11812,0102762137,Meno Krattet,16987364,48,341,2
27696,0810332221,Merete Strom,35137644,50,427,1
24979,1111269523,Merlan Damgaard,10749988,45,424,2
18783,0203562887,Merlan Refstrup,76872550,51,477,2
25754,2311077086,Merlan Sinding,84415679,10,434,2
21651,2107443001,Merlan Warming,37883365,40,387,2
16696,1911036182,Merly Bagger,37914787,42,716,1
22360,1302161065,Merrit Gudmand,12450941,56,368,1
25752,2501544249,Merry Mejneche,93315495,47,446,1
18004,2008321284,Meta Lindvig,93701329,37,376,1
10890,0511193262,Metha Frantsdatter,67013052,46,436,1
20724,1203560928,Metha Frederikstad,45905220,26,341,1
18596,2806819674,Methine Skov,10866422,39,379,1
12616,1704109720,Metina Struer,94106146,59,489,1
10190,1603628255,Mette Augustinusen,38813834,52,368,1
26475,3006197602,Mettelene Ibsdatter,26028338,13,492,1
24396,0102808758,Metthea Thombs,45460613,67,632,1
30644,0401165650,Metthine Biehl,18126019,45,417,1
25052,1212695275,Metthine Kathrine,68576735,41,487,1
17114,1903780593,Mettine drenge,69499613,47,455,1
24391,2204163504,Mianna Gravesen,33968284,48,575,1
13551,1405960341,Mianna Linnet,71942273,60,530,1
25577,0704671726,Micael Lolk,84958784,46,469,2
29102,0606175681,Micael Nicolaisen,23081890,52,603,2
28828,2805649664,Micas Sarring,96511724,52,401,2
23820,1808580398,Micella Duvall,18719811,38,326,1
18080,0707523639,Mich Diedrichsen,28165456,43,368,2
21665,1709859532,Mich Geertsen,19458145,36,430,2
30306,2103497157,Mich Svarrer,54083685,23,580,2
21748,1901477228,Micha Henningsen,24817992,4,502,1
14592,0112115172,Micha Rohr,89576230,51,363,1
14994,2611261931,Michael Dalgaard,15028649,49,606,2
15325,2012786627,Michaela Caspersdatter,23807554,79,581,1
21521,2407844398,Michaell Højer,95961964,49,655,2
28961,0110721448,Michal Cheriton,71237330,43,735,2
20449,0704852861,Michal Hedegaard,90875582,43,699,2
24572,1406967447,Michal Hogan,41716065,30,403,2
15771,3111900969,Michel Kjærulf,98163952,40,570,2
27606,0508836810,Michela Therkildsdatter,40541626,44,708,1
30918,1707643600,Michele Bredesen,26173108,46,354,1
14080,2203114118,Micheline Zachariasdatter,31888261,51,346,1
13497,2612459993,Michella Sandvej,22498880,38,299,1
23609,1305246609,Michilina Rye,10557597,36,375,1
19911,2604552673,Michlas Davidsdatter,55164709,43,509,2
29875,1006980829,Michlas Davidsdatter,47538984,49,351,2
14104,0610793543,Michlas Dybro,21737193,38,447,2
18319,2307533795,Mick Holdgaard,44837093,36,579,2
13041,3006094344,Mick Schrøder,28001027,67,714,2
11116,0410717230,Micka Moen,71634899,34,430,1
23720,2905425881,Mickei Fredsted,49724774,39,416,2
28247,3002570639,Mickei Gutmann,79607869,47,633,2
30139,0509154146,Mickey Bitsch,89135983,42,397,2
30018,2005258065,Mickey Lange,53649102,57,308,2
26311,2003703655,Micklas Jahrbeck,81479175,47,655,2
20707,1909942514,Mico Roed,94325366,37,379,2
25797,1609044657,Mie Westergaard,57321739,74,397,1
13308,2510694505,Mignon Borgen,81628028,29,788,1
20036,0507678054,Mignon Tangen,59430772,62,493,1
19805,3011559399,Miguel Bragg,91017177,12,357,2
16499,1304583977,Miguel Knorr,95116238,58,483,2
19113,2012349527,Miguel Prebensdatter,87375331,43,458,2
31279,1311261055,Miguel Søn,66593461,38,284,2
19423,1712590647,Mihail Degn,55730882,10,417,2
30345,2112552776,Mik Frænde,51089908,28,529,2
20288,2202102144,Mik drenge,85679706,35,424,2
28175,1104660786,Mikael Jarlhof,34878533,12,589,2
19467,1612662834,Mikaella Schiøler,10004034,36,316,1
28366,1305063928,Mikal Eskildsdatter,97863607,40,670,2
29064,2205741848,Mikal Offersdatter,76037245,42,540,2
16673,1702457811,Mikal Vilhelmsen,10163262,42,309,2
18996,0112244788,Mikala Jonhsen,52475619,50,531,1
11268,1501938714,Mike Holzendorf,72566161,37,582,2
27968,3102861244,Mikey Klink,75206612,38,398,2
16661,2805670926,Mikey Kristiane,27091578,15,380,2
21795,0110450532,Miki Bejskjær,88810681,49,332,2
28842,2811790208,Miki Laustsen,35122701,42,420,2
11564,0605431771,Miki Troelsdatter,84967347,64,449,2
29810,0908501861,Mikk Jonasen,19350077,20,623,2
28172,2005171975,Mikk Rojkjær,20283533,42,426,2
27626,0806261304,Mikk Steffensen,47604409,41,648,2
31739,1202473737,Mikk Tønnesen,51169687,24,632,2
28687,1811379019,Mikkel Carpani,56998446,49,540,2
20612,2102739709,Mikkel Clausdatter,59871974,45,375,2
15765,0212771916,Mikkel Koch,47839463,50,575,2
17794,2801019856,Mikko Piengaard,11859670,20,379,2
15542,1503318344,Mikllas Frantzen,11394128,47,483,2
30512,2206584116,Mikllas Hobel,26619399,45,386,2
26004,2206896436,Miklos Quintel,33625115,15,617,2
17917,1803671370,Mila Kragh,97360816,60,646,1
26613,1707962391,Milan Lottrup,69733615,43,450,2
31106,2806416747,Mildred Christoffersdatter,68576770,51,348,1
27659,1002979654,Milius Debel,10861744,35,660,2
25184,1812672373,Millo Ramussen,79611884,49,699,2
14027,0802557168,Millo Schrum,83589768,39,453,2
28119,0910302243,Milo Haagensen,16655721,31,393,2
25214,0811567951,Milo Melmølle,44885317,39,523,2
28758,1903188853,Milos Prebensdatter,28069883,18,677,2
19425,3002216718,Milos Thorsmark,49089371,30,326,2
28226,1304964918,Milred Grejsen,25442759,37,748,1
27348,0301913580,Milrid Svennum,69476765,65,513,1
23318,2005391614,Milter Røns,32788567,42,403,2
19249,1707661438,Milton Agersig,21408259,45,389,2
24138,0107640742,Milton Juliusen,19063242,48,723,2
13688,2203020613,Milton Sveigaard,36012899,41,521,2
12050,0109952363,Mine Keisen,16027156,35,320,1
23908,1402904363,Minette Vium,52844341,53,440,1
25911,0312617152,Mingo Stenersen,87226213,47,315,2
17630,2211726204,Mini Bosisdatter,83885265,24,763,1
11579,0902607794,Minka Ignatius,67405688,60,501,1
16676,1504933977,Minna Bendixen,39304906,45,610,1
10863,0104149999,Minna Reininghaus,87026491,31,453,1
20136,0909202470,Mira Lykke,15483161,58,360,1
15063,2107269417,Mira Stilling,84332104,41,377,1
24112,1901476505,Miranda Zakariassen,98238774,41,611,1
24939,1103115361,Mirian Holmann,25383129,52,400,1
30696,0511624783,Mirjam Stay,82490489,39,411,1
13504,2406075446,Mirjam Zakariassen,51641968,36,639,1
17664,1806448856,Mirko Corbett,21997590,38,559,2
24043,1204699514,Mirko Vils,37637759,43,479,2
16168,0706802482,Mirza Baun,24246295,29,543,1
28224,2108620675,Mirza Brodersen,62868861,51,352,1
19408,2912941930,Mischa Pind,30659396,44,530,1
22615,2102149917,Miska Lawrie,13179654,44,427,1
30160,1906554797,Mitchell Hørsted,25709435,23,574,2
31318,0211211952,Mitchell Povlsen,47152840,50,373,2
23358,0101208302,Mogens Antoniasen,27244069,52,760,2
16425,0302328973,Mogens Christophersdatter,52818941,47,433,2
19965,2803650092,Mogens Fjelsted,15524039,32,326,2
25033,1309721806,Mogens Henriksdatter,19977020,35,404,2
19988,2406744167,Mogens Kloster,89430552,27,642,2
10063,1511218341,Mogens Sandahl,17938894,24,299,2
30721,0304752262,Mogens Storer,56828357,53,363,2
19446,1002766094,Mogens Wilhelmsen,35117309,12,554,2
29923,0201881767,Mona Poulssøn,87093578,56,680,1
30489,0403201444,Monalise Jonasdatter,23348368,31,394,1
25721,2512533632,Monice Rans,48930196,53,566,1
25715,2412662332,Monice Schou,91454329,51,395,1
15416,2810338964,Monne Mathea,57707706,33,653,2
18121,1503011919,Monne Peders,96132211,57,436,2
31673,0401057470,Monne Torp,68187999,40,491,2
24564,1206003307,Monne Werner,12465730,50,704,2
21336,2307185592,Moritz Skau,47603402,55,347,2
26587,1507541955,Moritz Vestergaard,49412067,72,450,2
15736,2705830645,Moritz Wallumsgaard,70603609,52,382,2
21579,1412039337,Morthen Brøchner,70189263,19,440,2
25782,2410656732,Morthen Ingvorsdatter,93889905,74,398,2
25849,1306824057,Mortimer Bødtcher,54487604,46,357,2
18539,0302233435,Mortimer Smallwood,11819141,44,580,2
15751,2708679472,Morton Akselbo,97412796,23,629,2
21226,0304339196,Morton Byskov,26780508,54,420,2
22446,1408426826,Moses Svoger,60292177,31,601,2
24647,2407438876,Mourids Bendtsen,14394075,43,762,2
26038,3102073254,Mourids Gierlef,17581158,41,424,2
20350,1503533880,Mourids Tommrup,29536713,10,336,2
16846,1309385100,Mourits Wind,72099760,71,631,2
18065,2604192297,Mourits Wind,90303910,4,694,2
21203,0407492288,Mouritz Termansen,19870340,38,334,2
26821,1905042754,Moust Andersen,94022719,62,726,2
13640,1203114678,Moust Gisemann,32423360,59,600,2
15881,1001614065,Moust Svoger,55429392,53,468,2
26708,1002271459,Moust Tunge,98067428,35,547,2
24068,0908547585,Moust Vandel,63958595,32,558,2
28457,0202707570,Moust Vogelius,72933461,36,463,2
14987,1509424506,Muhammad Egediusen,29423739,22,266,2
15691,2907046118,Muriel Thybo,46546717,29,424,1
15684,0712640222,Murielle Jonsen,93838063,42,609,1
29362,1512849281,Murielle Lausen,33015286,11,374,1
29423,2802220834,My Hvass,81166987,32,664,1
13080,0410608288,My Morch,84221634,58,370,1
13732,2005299698,Mya Dogde,34794394,51,500,1
27418,0504344091,Mya Platou,77448521,63,501,1
31212,1704335057,Mya Simerach,53241033,47,544,1
13098,2908424337,Myanne Kæstensen,16334996,36,290,1
10161,1201656164,Mylius Dolleris,37544161,84,655,2
15181,3101927894,Mylius Moesgaard,32607286,36,588,2
23791,0207465760,Myriam Fris,60221423,38,428,1
11867,1404172663,Myrtha Schoubye,70696190,45,465,1
26796,0907639285,Naija Tomsen,24804462,56,359,1
15818,2905272287,Naima Holmgaard,60914064,-8,618,1
29520,1806782310,Nana Flor,99244091,67,603,1
13476,2211822948,Nanet Fonsbøl,40175656,31,482,1
26665,2506088628,Nanida Kaisdatter,64556962,46,672,1
30087,2107023262,Nanine Rosenstand,82369095,39,343,1
27125,1907600861,Nanna Færch,49866517,39,725,1
10994,2211872449,Nanni Nikolajsdatter,25740150,87,588,1
22342,2606435391,Nannie Lindholm,13977139,29,512,1
14719,0509795597,Nannina Gadeberg,20011311,31,362,1
22239,1008235401,Nanny Robinson,59113958,43,564,1
23346,3102031022,Napoleon Sceinners,85995356,63,684,2
23631,1901586484,Napoleon Væde,14192824,41,520,2
12832,2901621654,Natalina Johnsen,37525106,20,729,1
25914,0608380313,Natalina Maupin,90150903,42,447,1
29870,2005074749,Natalina Quistgaard,32615415,8,683,1
25881,1910925899,Natan Lynggaard,71969191,48,783,2
18618,1305163062,Natan Maj,14266729,32,608,2
19515,2505685816,Natan Strombski,67463629,55,578,2
31162,1412567548,Natanael Hummelmose,95057696,20,508,2
18766,1610539350,Natanael Høyland,57433255,42,551,2
26765,0901417352,Natanael Svejstrup,90897814,54,573,2
11468,0902690092,Natanael Vind,91999527,24,648,2
20270,1803277313,Nataniel Snærlund,42485786,37,371,2
22566,1705981954,Natashia Kirkebye,49177341,61,669,1
24464,2009814612,Natasja Lanting,72053669,44,640,1
16841,1707976624,Nathanael Albertsdatter,26085651,40,370,2
10070,1601583460,Nathanael Thombs,58120369,43,720,2
23214,0305493600,Nathaniel Conradsen,40688520,54,587,2
18619,2706567940,Nathaniel Rauch,74276600,35,655,2
21626,2104973587,Naya Quist,17066071,44,549,1
20827,1503572263,Neal Grunnet,25724060,34,423,2
20401,1701571687,Neal Kock,78150016,49,367,2
17942,0512716169,Neal Mechlenborg,45569447,38,585,2
14576,0612350139,Neal Norup,58087842,46,589,2
19834,2502684169,Neal Rønving,38525827,13,636,2
30986,1503938941,Nedja Follerup,78122408,48,247,1
13917,2809193344,Neela Egholm,68722555,23,695,1
13619,3005199018,Neil Dalström,95563603,45,343,2
29055,3104091785,Neil Lomholdt,63836210,42,638,2
28356,2607104284,Neil Særkjær,63271989,24,390,2
10623,0706033784,Nel Bjerrisgaard,90014951,57,307,1
25107,1508162133,Nella Hou,47908157,53,397,1
23367,2001555536,Nelle Sirach,55851761,35,491,1
31360,2402356607,Nelli Follerup,56336877,30,699,1
12226,2112615480,Nellie Olsen,66894808,54,603,1
21611,1608034161,Nellie Sandover,78073898,13,480,1
12756,0907324039,Nels Freese,66922645,46,445,2
15248,0508937463,Nen Johnson,84075851,22,705,1
17377,1411415262,Nene Søndergaard,39495732,48,575,1
11677,1107303915,Neta Moen,14754778,40,455,1
18057,0611412931,Nete Millinge,76164261,38,342,1
27892,3003316870,Nethe Sellesen,59367661,30,370,1
12500,1012375197,Nethe Wind,56177932,11,369,1
19291,0211012302,Nette Koezmarek,16324701,55,654,1
18819,2905712621,Nevil Greve,62078823,29,573,2
30630,0602504344,Nevil Patel,93803771,56,411,2
27805,1501440323,Niall Birgitte,95294037,36,402,2
28912,1709856991,Niall Douer,42179804,29,556,2
27912,0703719365,Niall Holdgaard,43578332,45,614,2
20519,0802042094,Niall Lauersdatter,70524561,78,360,2
12976,0202645790,Niall Nyhus,16963596,53,487,2
31264,0205564646,Nic Just,10462671,37,392,2
29397,0901815182,Nichi Fanøe,19789384,45,361,2
17111,0305233451,Nichlas Jacobsdotter,91830107,49,839,2
29677,2005186346,Nicholai Christiansdatte,69061843,18,679,2
30989,2210549974,Nicholai Corbett,45168843,43,331,2
16145,2203371648,Nicholai Dearden,52377593,51,548,2
14189,3106847217,Nicholai Fredsted,89691018,24,588,2
12357,1101172461,Nicholai Larsen,74283257,50,656,2
21070,2004395119,Nicholai Uldum,18598755,33,404,2
28240,3008920641,Nicholaj Hempel,22204945,26,274,2
25771,1011556724,Nicholaj Lauvring,49208505,13,584,2
20205,1106856395,Nicholaj McIntyre,17380149,51,330,2
29508,0805196521,Nici Foldkjær,95346764,53,440,2
26813,2209483980,Nici Jacobsson,60271044,32,781,2
16795,0407013733,Nick Bedixen,95630100,15,638,2
29850,1902298370,Nick Fillipsen,52088052,23,557,2
30024,2704684611,Nick Jarlhof,56389581,48,296,2
27574,0305057192,Nick Tungodden,27927329,53,429,2
29726,0703494508,Nicka Stadil,47447873,54,381,1
21998,3005391479,Nickeline Truelsen,25392714,65,621,1
24439,3012055816,Nicki Marie,42220727,61,384,2
10454,1406103604,Nicklas Schien,77143752,45,381,2
18853,2507385193,Nicklavs Lundum,13301340,24,422,2
15567,1907866724,Nickolai Elkjær,87025929,35,609,2
17878,1908164260,Nickolai Grønkær,32585863,67,584,2
23037,3008254513,Nickolai Marcusdatter,35070557,36,378,2
15263,0809210152,Nickolai Michelsen,14719983,81,435,2
